image_id,source_dataset,rel_path,split,race_labels,gender_labels,age_bin,skin_tone_fitzpatrick,cultural_markers,ambiguous_mixed,prefer_not_to_label,unknown_uncertain,conf_race,conf_gender,conf_skin,annotation_notes,label_method,source_evidence,review_status,annotator_id,timestamp_iso,version_tag
FF_27639,FairFace,FairFace/train/27639.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_58976,FairFace,FairFace/train/58976.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_30981,FairFace,FairFace/train/30981.jpg,train,Black,Female,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_6333,FairFace,FairFace/train/6333.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_1_2_20170116174406776.jpg.chip,UTKFace,UTKFace/24_1_2_20170116174406776.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_2_0_2_20161219200225291.jpg.chip,UTKFace,UTKFace/2_0_2_20161219200225291.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_30_1_2_20170116192313635.jpg.chip,UTKFace,UTKFace/30_1_2_20170116192313635.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_37984,FairFace,FairFace/train/37984.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_2_1_0_20170117192801580.jpg.chip,UTKFace,UTKFace/2_1_0_20170117192801580.jpg.chip.jpg,train,White,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_32531,FairFace,FairFace/train/32531.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_0_1_20170113151024815.jpg.chip,UTKFace,UTKFace/24_0_1_20170113151024815.jpg.chip.jpg,train,Black,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_3881,FairFace,FairFace/train/3881.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_50_0_3_20170119204225095.jpg.chip,UTKFace,UTKFace/50_0_3_20170119204225095.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_3_1_2_20161219160306229.jpg.chip,UTKFace,UTKFace/3_1_2_20161219160306229.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_76039,FairFace,FairFace/train/76039.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_1_0_2_20161219222602319.jpg.chip,UTKFace,UTKFace/1_0_2_20161219222602319.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_10529,FairFace,FairFace/val/10529.jpg,train,White,Female,60-69,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_27_1_2_20170116163338293.jpg.chip,UTKFace,UTKFace/27_1_2_20170116163338293.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_37458,FairFace,FairFace/train/37458.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_11496,FairFace,FairFace/train/11496.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_33298,FairFace,FairFace/train/33298.jpg,train,White,Male,60-69,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_55_1_3_20170119192720664.jpg.chip,UTKFace,UTKFace/55_1_3_20170119192720664.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_47_1_1_20170116160640036.jpg.chip,UTKFace,UTKFace/47_1_1_20170116160640036.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_0_1_20170116220224657 .jpg.chip,UTKFace,UTKFace/24_0_1_20170116220224657 .jpg.chip.jpg,train,Black,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_12_1_3_20170104221704334.jpg.chip,UTKFace,UTKFace/12_1_3_20170104221704334.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_3214,FairFace,FairFace/val/3214.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_0_1_20170120220341425.jpg.chip,UTKFace,UTKFace/28_0_1_20170120220341425.jpg.chip.jpg,train,Black,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_51536,FairFace,FairFace/train/51536.jpg,train,Black,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_27843,FairFace,FairFace/train/27843.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_605,FairFace,FairFace/val/605.jpg,train,White,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_67785,FairFace,FairFace/train/67785.jpg,train,Black,Male,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_866,FairFace,FairFace/val/866.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_54_0_2_20170109010628431.jpg.chip,UTKFace,UTKFace/54_0_2_20170109010628431.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_68245,FairFace,FairFace/train/68245.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1163,FairFace,FairFace/train/1163.jpg,train,Black,Male,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_46842,FairFace,FairFace/train/46842.jpg,train,White,Male,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_5160,FairFace,FairFace/val/5160.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_38228,FairFace,FairFace/train/38228.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_1_2_20170116164200987.jpg.chip,UTKFace,UTKFace/28_1_2_20170116164200987.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_21_1_2_20170105000725292.jpg.chip,UTKFace,UTKFace/21_1_2_20170105000725292.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_54_0_2_20170120223248924.jpg.chip,UTKFace,UTKFace/54_0_2_20170120223248924.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_46629,FairFace,FairFace/train/46629.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_23_1_2_20170116173210232.jpg.chip,UTKFace,UTKFace/23_1_2_20170116173210232.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_4379,FairFace,FairFace/train/4379.jpg,train,White,Female,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_82490,FairFace,FairFace/train/82490.jpg,train,Black,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_4913,FairFace,FairFace/val/4913.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_44887,FairFace,FairFace/train/44887.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70628,FairFace,FairFace/train/70628.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_1_1_20170112231943575.jpg.chip,UTKFace,UTKFace/28_1_1_20170112231943575.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_18_0_3_20170104230349313.jpg.chip,UTKFace,UTKFace/18_0_3_20170104230349313.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_69100,FairFace,FairFace/train/69100.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_65678,FairFace,FairFace/train/65678.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_54614,FairFace,FairFace/train/54614.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_65_0_3_20170119205841400.jpg.chip,UTKFace,UTKFace/65_0_3_20170119205841400.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_1_3_20170117150632348.jpg.chip,UTKFace,UTKFace/24_1_3_20170117150632348.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_33027,FairFace,FairFace/train/33027.jpg,train,White,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_11406,FairFace,FairFace/train/11406.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_1_2_20170116190118355.jpg.chip,UTKFace,UTKFace/28_1_2_20170116190118355.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_25305,FairFace,FairFace/train/25305.jpg,train,Black,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_1_0_2_20161219212516942.jpg.chip,UTKFace,UTKFace/1_0_2_20161219212516942.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_50_0_3_20170119203831751.jpg.chip,UTKFace,UTKFace/50_0_3_20170119203831751.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_35_0_2_20170116182457063.jpg.chip,UTKFace,UTKFace/35_0_2_20170116182457063.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_23245,FairFace,FairFace/train/23245.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_8_1_0_20170109205426790.jpg.chip,UTKFace,UTKFace/8_1_0_20170109205426790.jpg.chip.jpg,train,White,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_70572,FairFace,FairFace/train/70572.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_48952,FairFace,FairFace/train/48952.jpg,train,Black,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_20590,FairFace,FairFace/train/20590.jpg,train,Black,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_0_2_20170116190154379.jpg.chip,UTKFace,UTKFace/28_0_2_20170116190154379.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_59737,FairFace,FairFace/train/59737.jpg,train,White,Male,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_46327,FairFace,FairFace/train/46327.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_286,FairFace,FairFace/val/286.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_20_1_1_20170112192922677.jpg.chip,UTKFace,UTKFace/20_1_1_20170112192922677.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_12678,FairFace,FairFace/train/12678.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_24361,FairFace,FairFace/train/24361.jpg,train,Black,Female,40-49,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_39_0_3_20170113142218164.jpg.chip,UTKFace,UTKFace/39_0_3_20170113142218164.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_50246,FairFace,FairFace/train/50246.jpg,train,Black,Female,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_47486,FairFace,FairFace/train/47486.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_31_1_1_20170113011230351.jpg.chip,UTKFace,UTKFace/31_1_1_20170113011230351.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_27345,FairFace,FairFace/train/27345.jpg,train,Black,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_61555,FairFace,FairFace/train/61555.jpg,train,Black,Male,3-9,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_3903,FairFace,FairFace/val/3903.jpg,train,White,Male,10-19,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_26_1_2_20170116182442130.jpg.chip,UTKFace,UTKFace/26_1_2_20170116182442130.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_45062,FairFace,FairFace/train/45062.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_56_0_3_20170113190509801.jpg.chip,UTKFace,UTKFace/56_0_3_20170113190509801.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_65463,FairFace,FairFace/train/65463.jpg,train,White,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_37724,FairFace,FairFace/train/37724.jpg,train,White,Male,0-2,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_49658,FairFace,FairFace/train/49658.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_40727,FairFace,FairFace/train/40727.jpg,train,White,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_1431,FairFace,FairFace/train/1431.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_61_1_0_20170110122712394.jpg.chip,UTKFace,UTKFace/61_1_0_20170110122712394.jpg.chip.jpg,train,White,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_31_1_3_20170104235227202.jpg.chip,UTKFace,UTKFace/31_1_3_20170104235227202.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_45_1_1_20170117164716460.jpg.chip,UTKFace,UTKFace/45_1_1_20170117164716460.jpg.chip.jpg,train,Black,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_74652,FairFace,FairFace/train/74652.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_58_0_0_20170120224549744.jpg.chip,UTKFace,UTKFace/58_0_0_20170120224549744.jpg.chip.jpg,train,White,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_37_0_3_20170119194717603.jpg.chip,UTKFace,UTKFace/37_0_3_20170119194717603.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_32147,FairFace,FairFace/train/32147.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_48143,FairFace,FairFace/train/48143.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_80186,FairFace,FairFace/train/80186.jpg,train,White,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_71090,FairFace,FairFace/train/71090.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_85438,FairFace,FairFace/train/85438.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_28_1_2_20170116162955090.jpg.chip,UTKFace,UTKFace/28_1_2_20170116162955090.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_1_0_2_20161219205318388.jpg.chip,UTKFace,UTKFace/1_0_2_20161219205318388.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_6011,FairFace,FairFace/val/6011.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_37134,FairFace,FairFace/train/37134.jpg,train,White,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_79_0_2_20170116194001100.jpg.chip,UTKFace,UTKFace/79_0_2_20170116194001100.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_32_1_3_20170104235157578.jpg.chip,UTKFace,UTKFace/32_1_3_20170104235157578.jpg.chip.jpg,train,SouthAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_32_1_2_20170109004658032.jpg.chip,UTKFace,UTKFace/32_1_2_20170109004658032.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_53702,FairFace,FairFace/train/53702.jpg,train,White,Female,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_27174,FairFace,FairFace/train/27174.jpg,train,White,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_65361,FairFace,FairFace/train/65361.jpg,train,Black,Female,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_62112,FairFace,FairFace/train/62112.jpg,train,Black,Female,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_30_0_3_20170119195729476.jpg.chip,UTKFace,UTKFace/30_0_3_20170119195729476.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_27_0_3_20170119194352188.jpg.chip,UTKFace,UTKFace/27_0_3_20170119194352188.jpg.chip.jpg,train,SouthAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_10763,FairFace,FairFace/val/10763.jpg,train,Black,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_9895,FairFace,FairFace/val/9895.jpg,train,Black,Male,30-39,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_2_0_2_20161219192307618.jpg.chip,UTKFace,UTKFace/2_0_2_20161219192307618.jpg.chip.jpg,train,EastAsian,Male,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
UTK_24_1_2_20170116164744956.jpg.chip,UTKFace,UTKFace/24_1_2_20170116164744956.jpg.chip.jpg,train,EastAsian,Female,unknown,,,False,False,False,0.7,0.7,,,heuristic,utkface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_4098,FairFace,FairFace/train/4098.jpg,train,Black,Male,50-59,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
FF_22428,FairFace,FairFace/train/22428.jpg,train,White,Male,20-29,,,False,False,False,0.7,0.7,,,heuristic,fairface_csv,todo,,2025-11-08T17:00:35Z,v3_scaffold_2025-11-08
